Date,Open,High,Low,Close,Adj Close,Volume
2014-10-01,3214.409912,3228.370117,2809.310059,3157.149902,3157.149902,401055300
2014-11-01,3151.560059,3293.530029,3107.949951,3287.909912,3287.909912,261787000
2014-12-01,3273.260010,3335.790039,3088.449951,3285.260010,3285.260010,221230400
2015-01-01,3297.050049,3565.830078,3186.739990,3530.310059,3530.310059,0
2015-02-01,3535.159912,3714.439941,3488.729980,3714.439941,3714.439941,0
2015-03-01,3709.979980,3786.100098,3665.270020,3725.820068,3725.820068,0
2015-04-01,3717.860107,3910.330078,3660.020020,3674.179932,3674.179932,0
2015-05-01,3640.000000,3778.340088,3532.389893,3708.659912,3708.659912,3517400
2015-06-01,3717.969971,3763.000000,3518.469971,3574.699951,3574.699951,0
2015-07-01,3610.840088,3867.209961,3479.459961,3762.639893,3762.639893,0
2015-08-01,3769.879883,3853.209961,3175.250000,3463.120117,3463.120117,0
2015-09-01,3434.229980,3538.989990,3271.840088,3344.500000,3344.500000,18509200
2015-10-01,3368.860107,3611.090088,3291.949951,3600.199951,3600.199951,0
2015-11-01,3571.560059,3772.050049,3571.560059,3760.889893,3760.889893,0
2015-12-01,3767.000000,3773.729980,3489.040039,3700.300049,3700.300049,0
2016-01-01,3672.810059,3681.540039,3262.850098,3486.219971,3486.219971,0
2016-02-01,3499.770020,3503.949951,3117.610107,3371.820068,3371.820068,23017000
2016-03-01,3362.370117,3486.500000,3337.330078,3373.040039,3373.040039,0
2016-04-01,3341.949951,3514.429932,3310.060059,3409.370117,3409.370117,21821000
2016-05-01,3428.169922,3539.120117,3305.030029,3514.060059,3514.060059,0
2016-06-01,3514.540039,3548.489990,3127.939941,3345.629883,3345.629883,0
2016-07-01,3366.719971,3477.860107,3211.080078,3464.840088,3464.840088,0
2016-08-01,3499.719971,3583.330078,3362.709961,3553.370117,3553.370117,0
2016-09-01,3560.489990,3652.889893,3470.510010,3555.919922,3555.919922,0
2016-10-01,3556.270020,3621.719971,3484.520020,3540.560059,3540.560059,31659500
2016-11-01,3555.530029,3579.820068,3384.679932,3478.629883,3478.629883,0
2016-12-01,3469.050049,3616.739990,3402.100098,3606.360107,3606.360107,0
2017-01-01,3641.780029,3679.620117,3542.270020,3542.270020,3542.270020,0
2017-02-01,3562.780029,3643.860107,3550.419922,3584.129883,3584.129883,17527100
2017-03-01,3613.899902,3817.100098,3613.340088,3817.020020,3817.020020,39585600
2017-04-01,3816.639893,3898.879883,3745.909912,3875.530029,3875.530029,83741600
2017-05-01,3877.340088,4055.959961,3865.419922,3888.320068,3888.320068,10822900
2017-06-01,3892.790039,3957.459961,3782.820068,3793.620117,3793.620117,0
2017-07-01,3809.979980,3994.300049,3797.340088,3942.459961,3942.459961,0
2017-08-01,3962.679932,3975.070068,3826.570068,3887.550049,3887.550049,0
2017-09-01,3901.840088,4017.750000,3863.149902,4017.750000,4017.750000,237442100
2017-10-01,4013.199951,4123.660156,4012.679932,4096.379883,4096.379883,482328000
2017-11-01,4109.729980,4129.810059,3937.479980,3984.100098,3984.100098,563562000
2017-12-01,3987.350098,4039.750000,3952.350098,3977.879883,3977.879883,485750600
2018-01-01,3990.370117,4188.950195,3957.760010,4111.649902,4111.649902,591586500
2018-02-01,4129.750000,4144.310059,3844.010010,3994.449951,3994.449951,639382400
2018-03-01,3995.189941,4023.080078,3779.989990,3857.100098,3857.100098,676881500
2018-04-01,3835.080078,3939.100098,3781.429932,3910.300049,3910.300049,487149900
2018-05-01,3909.149902,3928.860107,3731.800049,3764.219971,3764.219971,663057200
2018-06-01,3792.290039,3850.830078,3678.340088,3719.860107,3719.860107,650805300
2018-07-01,3694.939941,3929.080078,3664.159912,3899.040039,3899.040039,545568200
2018-08-01,3906.100098,3913.800049,3733.850098,3740.709961,3740.709961,564473300
2018-09-01,3745.689941,3796.879883,3612.310059,3706.739990,3706.739990,687899400
2018-10-01,3705.020020,3755.979980,3329.850098,3447.070068,3447.070068,801008200
2018-11-01,3458.239990,3583.850098,3418.540039,3487.899902,3487.899902,668536900
2018-12-01,3552.229980,3562.379883,3144.959961,3243.629883,3243.629883,638546100
