Date,Open,High,Low,Close,Adj Close,Volume
2017-07-01,3191.998047,3276.946045,3139.503906,3273.028076,3273.028076,4187400
2017-08-01,3274.368896,3376.647949,3200.748047,3360.810059,3360.810059,5059800
2017-09-01,3365.990967,3391.644043,3332.599121,3348.943115,3348.943115,4224500
2017-10-01,3403.246094,3421.103027,3357.275879,3393.342041,3393.342041,2706700
2017-11-01,3393.968018,3450.495117,3300.781006,3317.187988,3317.187988,3976100
2017-12-01,3315.104980,3324.516113,3254.177979,3307.172119,3307.172119,2936700
2018-01-01,3314.031006,3587.031982,3314.031006,3480.833008,3480.833008,4797900
2018-02-01,3478.669922,3495.093018,3062.742920,3259.407959,3259.407959,2888900
2018-03-01,3235.089111,3333.875000,3091.458008,3168.896973,3168.896973,3704100
2018-04-01,3169.779053,3220.844971,3041.625000,3082.231934,3082.231934,2699000
2018-05-01,3087.408936,3219.739990,3041.000000,3095.474121,3095.474121,2979200
2018-06-01,3084.753906,3128.715088,2782.381104,2847.417969,2847.417969,2624100
2018-07-01,2841.580078,2915.297119,2691.020996,2876.400879,2876.400879,3049200
2018-08-01,2882.506104,2897.399902,2653.112061,2725.250000,2725.250000,2821600
2018-09-01,2716.404053,2827.341064,2644.295898,2821.350098,2821.350098,2148400
2018-10-01,2768.208008,2771.937988,2449.197021,2602.782959,2602.782959,2740500
2018-11-01,2617.032959,2703.511963,2555.322021,2588.187988,2588.187988,4052800
2018-12-01,2647.132080,2666.077881,2462.844971,2493.895996,2493.895996,2570900
